92 4.178123 6.650620 4.980524 0.386340 -0.175720 -0.905463
93 2.290503 1.351542 1.612145 0.641214 0.614190 -0.460017
94 1.701267 1.551684 1.246825 0.444878 0.690613 -0.570208
95 1.351388 2.387954 1.709514 0.613484 0.457473 -0.643705
96 1.552877 2.754407 2.297857 0.692690 0.566902 -0.445872
97 2.387328 2.289694 2.649352 0.460534 0.643453 -0.611454
98 2.753930 1.701789 2.447798 0.568400 0.448283 -0.689901
99 4.297914 3.245789 -0.447255 -0.448063 -0.566883 0.691291
100 4.649053 3.710152 0.387409 -0.612828 -0.641672 0.461193
101 4.448595 4.298786 0.753061 -0.689536 -0.446554 0.570202
102 3.612016 4.648432 0.290566 -0.457979 -0.614582 0.642297
103 3.246326 4.447861 -0.298314 -0.568368 -0.692385 0.444478
104 7.710306 7.612666 3.350757 -0.644356 -0.458869 0.611755
105 5.153426 3.175992 1.996443 -0.867643 -0.320487 -0.380110
106 4.554187 2.486118 2.842522 -0.454542 -0.100655 -0.885020
107 3.996410 2.823881 3.153875 -0.381109 0.323894 -0.865938
108 4.843966 3.513882 2.555272 -0.885081 0.104678 -0.453514
109 2.007155 5.145050 0.827134 0.382834 -0.866729 0.319718
110 1.166495 4.549596 1.515032 0.884482 -0.455058 0.103019
111 0.854613 3.992843 1.172994 0.865329 -0.383632 -0.322539
112 1.449620 4.834772 0.485063 0.454229 -0.884524 -0.106266
113 7.174664 6.004958 2.849664 -0.324689 0.382965 0.864821
114 2.485635 1.159602 -0.553514 -0.107184 0.884951 0.453181
115 2.825513 0.850694 0.005301 0.318692 0.868038 0.380717
116 3.514458 1.448163 -0.837745 0.100071 0.455467 0.884610
117 5.708749 2.651999 1.615424 -0.644651 -0.612097 -0.457998
118 6.299058 2.449061 1.247277 -0.446717 -0.692360 -0.566640
119 6.650889 1.613991 1.712112 -0.612011 -0.460749 -0.642770
120 6.449863 1.248110 2.299630 -0.689732 -0.568915 -0.447890
121 5.614633 1.709901 2.650631 -0.459424 -0.641900 -0.613917
122 5.279760 2.286086 2.433020 -0.566382 -0.455639 -0.686734
123 3.716436 0.723324 -0.429011 0.455496 0.566297 0.686900
124 3.351165 0.294633 0.387015 0.611452 0.644950 0.458438
125 3.554766 -0.296672 0.755827 0.691804 0.447216 0.566926
126 4.388623 7.352475 0.291527 0.461092 0.612137 0.642403
127 4.754928 -0.446406 -0.297352 0.569671 0.689488 0.447304
128 0.293635 4.387787 3.352853 0.642280 0.459128 0.613740
129 2.853640 0.819175 1.989613 0.867039 0.325231 -0.377449
130 3.427335 1.512186 2.827774 0.468051 0.115344 -0.876141
131 4.004255 1.175635 3.147427 0.382811 -0.317000 -0.867736
132 3.164679 0.485116 2.550797 0.885202 -0.100903 -0.454132
133 5.996086 6.847186 0.824385 -0.379287 0.867267 0.322473
134 6.843679 -0.555307 1.513934 -0.884278 0.455536 0.102667
135 7.154998 0.002710 1.176427 -0.866308 0.381931 -0.321931
136 6.554820 -0.843224 0.486153 -0.452554 0.885799 -0.102740
137 0.818479 5.990528 2.856636 0.318914 -0.376706 0.869705
138 5.512581 2.824297 -0.570974 0.110382 -0.875770 0.469938
139 5.182049 3.146067 0.007953 -0.321859 -0.866855 0.380748
140 4.487427 2.571636 -0.825439 -0.114662 -0.465747 0.877458
141 2.294043 6.645195 2.390488 0.642321 -0.613360 0.459580
142 5.704137 2.444049 -1.243110 0.445590 -0.690879 0.569330
143 1.354326 5.611052 2.295238 0.612158 -0.459151 0.643772
144 1.573539 5.274415 1.718139 0.686635 -0.565230 0.457217
145 2.388343 5.703404 1.353065 0.460146 -0.643728 0.611458
146 2.756935 6.295798 1.556272 0.568934 -0.446940 0.690333
147 4.300660 4.750547 4.451549 -0.447020 0.567460 -0.691493
148 4.652977 4.287533 3.616505 -0.612447 0.642804 -0.460121
149 4.434899 3.712741 3.281519 -0.685972 0.457688 -0.565654
150 3.618145 3.345848 3.709306 -0.459238 0.612367 -0.643511
151 7.281454 -0.434669 0.287208 -0.565272 0.686888 -0.456785
152 7.710894 0.383034 0.653970 -0.643925 0.459019 -0.612097
153 5.152206 4.822797 2.002077 -0.866545 0.318846 0.383976
154 4.553019 5.514494 1.160767 -0.451582 0.102330 0.886342
155 3.990314 5.181438 0.851948 -0.374338 -0.324215 0.868767
156 4.830715 4.488091 1.425705 -0.875390 -0.112575 0.470127
157 2.007245 2.851669 3.183410 0.380440 0.868220 -0.318527
158 1.174853 3.428640 2.487525 0.878328 0.465081 -0.110638
159 0.856161 4.009361 2.818353 0.868699 0.375892 0.322596
160 5.427201 -0.827560 -0.487658 0.470389 0.875091 0.113800
161 7.182427 1.991711 1.151072 -0.322057 -0.380241 -0.867004
162 6.487634 2.827167 0.572492 -0.112352 -0.878578 -0.464196
163 2.825494 7.145464 3.995276 0.320459 -0.867946 -0.379441
164 3.514471 6.552770 4.838912 0.103400 -0.457885 -0.882978
165 5.708281 5.346825 2.382591 -0.644681 0.610322 0.460319
166 2.285801 1.567289 -1.279785 -0.459144 0.685746 0.564748
167 6.652572 6.382953 2.292283 -0.612387 0.460645 0.642485
168 6.433406 -1.280602 1.713682 -0.685740 0.566839 0.456569
169 5.616844 6.292476 1.347525 -0.458022 0.644339 0.612408
170 5.279622 5.714334 1.567530 -0.564184 0.456714 0.687829
171 3.716508 7.276763 4.428873 0.457095 -0.567209 -0.685083
172 3.351585 7.703118 3.613706 0.612591 -0.643905 -0.458388
173 3.571764 0.283010 3.275893 0.687570 -0.455964 -0.565105
174 4.385671 0.649213 3.703942 0.459880 -0.610140 -0.645166
175 0.724268 4.428115 0.282879 0.564626 -0.686047 -0.458843
176 0.296378 3.614152 0.648796 0.642858 -0.461183 -0.611591
177 2.858068 7.180960 2.010047 0.868812 -0.320486 0.377430
178 3.429205 6.487192 1.176383 0.469727 -0.112780 0.875578
179 4.008692 6.818100 0.855303 0.380678 0.319933 0.867599
180 3.176913 -0.487136 1.429589 0.877487 0.113020 0.466094
181 5.992269 1.147820 3.183174 -0.376726 -0.867775 -0.324103
182 6.830859 0.574670 2.487934 -0.876053 -0.468306 -0.114984
183 7.149756 7.993473 2.816201 -0.869607 -0.377972 0.317682
184 2.572703 4.827641 -0.487711 -0.466759 -0.877718 0.108382
185 0.816523 2.007135 1.148502 0.319766 0.374830 -0.870202
186 1.511945 1.169644 0.574185 0.109467 0.875970 -0.469780
187 5.184496 4.848213 3.994103 -0.322330 0.867434 -0.379028
188 4.487889 5.425192 4.831091 -0.113346 0.465116 -0.877964
189 4.387663 2.890962 -0.662715 -0.298481 -0.520438 0.800033
190 5.397350 2.902309 1.787727 -0.759894 -0.503510 -0.411144
191 3.108326 1.611841 2.664126 0.522579 0.298875 -0.798489
192 3.100130 0.606535 0.214348 0.502427 0.760270 0.411773
193 3.704672 2.109328 3.004244 0.063139 0.201910 -0.977367
194 5.111233 3.546472 1.190478 -0.829514 -0.552905 0.078760
195 4.665913 4.388815 1.107022 -0.797988 -0.296396 0.524752
196 2.215851 5.390538 1.102175 0.413749 -0.758763 0.503081
197 1.337565 3.109315 2.387666 0.801478 0.520094 -0.295186
198 3.788409 3.096694 3.398729 -0.412048 0.505603 -0.758012
199 1.002540 3.705075 1.889471 0.978387 0.059490 -0.198038
200 2.809051 5.106513 0.456794 -0.073749 -0.830909 0.551499
201 2.891765 4.663997 -0.388155 -0.521853 -0.801073 0.293174
202 6.901611 6.212795 2.603691 -0.506140 0.413710 0.756747
203 1.611169 1.334497 0.892835 0.293857 0.799058 -0.524552
204 0.608351 3.784730 0.898677 0.757213 -0.414467 -0.504822
205 2.109316 0.996422 0.295190 0.194952 0.978701 -0.064330
206 7.545435 6.809493 2.890221 -0.556469 -0.073989 0.827568
207 4.291913 1.891056 3.003723 -0.059346 -0.191313 -0.979733
208 2.893469 0.456579 1.190794 0.827921 0.555951 0.073922
209 3.339601 -0.386848 1.110495 0.800414 0.297181 0.520596
210 5.787548 6.602947 1.097751 -0.410546 0.759256 0.504958
211 6.666766 0.893750 2.389079 -0.798348 -0.523047 -0.298433
212 4.214592 0.899902 3.393132 0.413416 -0.501836 -0.759768
213 7.007154 0.295347 1.891098 -0.977720 -0.062691 -0.200335
214 5.190462 6.890418 0.454620 0.078985 0.828358 0.554602
215 5.108744 -0.663119 -0.387823 0.524492 0.797753 0.297486
216 5.613127 2.660139 -0.889285 0.294801 -0.799080 0.523988
217 6.388267 2.664610 0.892138 -0.296537 -0.801332 -0.519551
218 7.399433 0.211064 0.903605 -0.758713 0.412514 -0.504170
219 5.889672 3.000469 0.294485 -0.198950 -0.978298 -0.057899
220 4.109980 1.708357 -0.998811 0.191856 0.061011 0.979525
221 4.389383 5.105541 4.667897 -0.297169 0.520563 -0.800440
222 5.397944 5.097095 2.211994 -0.758836 0.502685 0.414096
223 3.110812 6.386685 1.340299 0.523650 -0.296814 0.798556
224 3.101108 7.391633 3.784677 0.504929 -0.759161 -0.410758
225 3.705001 5.889570 1.001134 0.065367 -0.199987 0.977616
226 5.113168 4.450221 2.809813 -0.830258 0.552188 -0.075893
227 1.003772 4.291571 2.110596 0.978700 -0.061287 0.195932
228 2.809634 2.888708 3.548835 -0.074438 0.831054 -0.551188
229 6.110401 2.998094 -0.294472 0.197037 -0.978235 0.065057
230 3.890576 5.704759 5.005275 -0.199002 0.058729 -0.978238
231 4.291584 6.109836 0.999510 -0.055984 0.193675 0.979467
232 2.896674 7.543429 2.809033 0.830323 -0.552193 -0.075142
233 7.006560 -0.291866 2.108667 -0.979424 0.060258 0.192607
234 5.190566 1.106813 3.545962 0.076660 -0.827679 -0.555941
235 1.891012 0.994675 -0.291915 -0.198229 0.978427 0.058187
236 4.109183 6.291754 5.002790 0.194242 -0.063678 -0.978885
237 2.470852 1.001757 1.331540 0.691425 0.670707 -0.268482
238 1.835978 1.121037 0.602119 0.236525 0.915784 -0.324646
239 1.001613 2.668573 1.529032 0.669192 0.264226 -0.694526
240 1.125928 3.399691 2.162889 0.917004 0.319585 -0.238682
241 2.667733 2.468752 3.000484 0.268856 0.694956 -0.666898
242 3.398268 1.836139 2.878134 0.323131 0.242716 -0.914699
243 4.163101 2.600946 -0.875601 -0.242443 -0.320457 0.915712
244 4.999646 3.530649 0.667982 -0.668981 -0.692454 0.270133
245 4.880290 4.164308 1.397486 -0.914790 -0.239510 0.325260
246 3.331277 4.997787 0.471455 -0.265197 -0.670912 0.692494
247 2.600938 4.875928 -0.163224 -0.321296 -0.917087 0.236052
248 7.530822 7.332195 2.999988 -0.695843 -0.266214 0.667033
249 5.281325 3.241048 1.532437 -0.827168 -0.524698 -0.201210
250 4.280127 2.274396 2.962286 -0.252978 -0.032172 -0.966937
251 3.532459 2.758409 3.282276 -0.202716 0.527577 -0.824966
252 4.964413 3.725724 2.280990 -0.967129 0.036313 -0.251680
253 2.469150 5.274844 0.763165 0.205330 -0.826905 0.523514
254 1.046642 4.277924 1.726138 0.966356 -0.254736 0.035582
255 0.724424 3.530862 1.237324 0.825084 -0.206517 -0.525916
256 1.721451 4.955170 0.273867 0.253702 -0.966498 -0.038937
257 7.239943 6.468055 2.720131 -0.527989 0.205297 0.824064
258 2.274039 1.038920 -0.280165 -0.039312 0.966984 0.251785
259 2.761130 0.722255 0.468470 0.522985 0.828005 0.202224
260 3.725825 1.721051 -0.957367 0.031992 0.254607 0.966515
261 5.531477 3.000492 1.333411 -0.695057 -0.668277 -0.265144
262 6.163373 2.876727 0.601219 -0.240119 -0.916909 -0.318780
263 7.001905 1.333097 1.532925 -0.667940 -0.269175 -0.693831
264 6.881211 0.603093 2.164317 -0.914892 -0.323244 -0.241840
265 5.331682 1.530870 2.999853 -0.267059 -0.691332 -0.671371
266 4.872621 2.315122 2.707596 -0.494558 -0.300239 -0.815640
267 3.686565 1.130041 -0.702887 0.299959 0.494885 0.815545
268 3.002544 0.471802 0.667792 0.667048 0.695847 0.266163
269 3.127304 -0.162363 1.400096 0.915958 0.241126 0.320747
270 4.668487 7.001700 0.470892 0.270088 0.667744 0.693664
271 5.398318 -0.877402 -0.163541 0.325485 0.914320 0.240993
272 0.472789 4.669669 3.003904 0.691991 0.266935 0.670742
273 2.723691 0.761351 1.530553 0.824325 0.528127 -0.203887
274 3.707988 1.728579 2.956549 0.258209 0.046621 -0.964964
275 4.468615 1.239475 3.277793 0.204201 -0.522316 -0.827942
276 3.045494 0.274033 2.278348 0.966812 -0.032926 -0.253358
277 5.532049 6.719573 0.759542 -0.200732 0.826106 0.526550
278 6.964365 -0.281034 1.725678 -0.966607 0.253986 0.034098
279 7.283610 0.466899 1.242363 -0.826040 0.203024 -0.525776
280 6.280385 -0.962885 0.274388 -0.250612 0.967481 -0.034256
281 0.762127 5.529788 2.726237 0.524030 -0.202009 0.827397
282 5.728476 2.952394 -0.290639 0.041212 -0.964585 0.260532
283 5.239799 3.278303 0.468854 -0.526263 -0.824936 0.206222
284 4.271337 2.291147 -0.953073 -0.045887 -0.255753 0.965652
285 2.474268 6.995044 2.669968 0.693252 -0.669008 0.268013
286 5.837333 2.873038 -0.599945 0.238093 -0.915309 0.324839
287 1.004761 5.330004 2.473894 0.668288 -0.266924 0.694365
288 1.300542 4.867904 1.687786 0.815081 -0.494025 0.302627
289 2.668448 5.526430 1.004364 0.269158 -0.694606 0.667140
290 3.399806 6.162449 1.126918 0.324672 -0.240560 0.914723
291 4.164198 5.396991 4.881016 -0.240470 0.319726 -0.916488
292 5.003091 4.465685 3.333132 -0.669622 0.692748 -0.267781
293 4.709715 3.684390 2.874201 -0.814961 0.303551 -0.493655
294 3.333788 2.997956 3.533464 -0.266833 0.670128 -0.692624
295 6.873753 -0.709142 0.315476 -0.492852 0.816005 -0.302046
296 7.533882 0.665507 1.002754 -0.694149 0.266669 -0.668614
297 5.282725 4.757547 2.467342 -0.826796 0.523883 0.204832
298 4.279322 5.725849 1.041804 -0.249926 0.033989 0.967668
299 3.530515 5.238885 0.723565 -0.200230 -0.527669 0.825514
300 4.959782 4.271629 1.707129 -0.964590 -0.043270 0.260181
301 2.468529 2.720089 3.241767 0.204946 0.827144 -0.523288
302 1.048420 3.709406 2.271452 0.966067 0.254916 -0.041613
303 0.725967 4.470185 2.762153 0.825373 0.201720 0.527322
304 5.707732 -0.956748 -0.271459 0.260856 0.964340 0.044749
305 7.241998 1.531938 1.281679 -0.525152 -0.205426 -0.825842
306 6.271216 2.953941 0.291096 -0.043329 -0.966347 -0.253565
307 2.763044 7.274780 3.530764 0.525863 -0.826325 -0.201631
308 3.725654 6.279866 4.960196 0.035123 -0.257258 -0.965704
309 5.533416 4.997946 2.666214 -0.694864 0.667163 0.268437
310 6.314503 5.293132 3.127429 -0.305816 0.814560 0.492918
311 7.000570 6.666693 2.468020 -0.670183 0.269297 0.691617
312 6.708652 7.126285 1.684922 -0.814573 0.495358 0.301814
313 5.333080 6.468703 0.999933 -0.265089 0.693652 0.669757
314 4.872029 5.685853 1.294241 -0.491573 0.301976 0.816803
315 3.686459 6.870740 4.703605 0.302570 -0.496768 -0.813433
316 3.004302 7.526633 3.331254 0.669566 -0.693430 -0.266152
317 3.298828 0.312792 2.869174 0.816116 -0.300815 -0.493422
318 4.668003 0.997788 3.528842 0.268124 -0.666409 -0.695707
319 1.130940 4.701257 0.312789 0.493316 -0.814524 -0.305269
320 0.471924 3.331814 0.996920 0.692557 -0.270520 -0.668718
321 2.727135 7.237158 2.470367 0.826333 -0.525223 0.203261
322 3.708984 6.271301 1.047930 0.260549 -0.044010 0.964457
323 4.469251 6.760444 0.723229 0.206010 0.524419 0.826163
324 3.049694 -0.271221 1.709627 0.965551 0.044350 0.256408
325 5.530722 1.278002 3.240612 -0.202073 -0.824476 -0.528589
326 6.959826 0.293170 2.271530 -0.965052 -0.258053 -0.045648
327 7.280112 7.531591 2.758196 -0.828106 -0.202034 0.522899
328 2.291286 4.954315 -0.271526 -0.256478 -0.965768 0.038879
329 0.759563 2.469096 1.277677 0.525073 0.199357 -0.827378
330 1.728247 1.041486 0.292525 0.039746 0.964878 -0.259673
331 5.243351 4.717447 3.531974 -0.526870 0.825235 -0.203458
332 4.271352 5.707173 4.958569 -0.043929 0.254253 -0.966140
333 4.906642 3.397345 0.227731 -0.509248 -0.757427 0.408620
334 4.577837 2.153099 2.890981 -0.308887 -0.229570 -0.922977
335 2.603570 1.093965 1.771787 0.757371 0.510921 -0.406632
336 3.848232 1.423736 -0.885893 0.229581 0.309809 0.922665
337 3.190340 2.453296 3.111553 0.077001 0.556005 -0.827604
338 5.006166 3.891078 1.704699 -0.978025 -0.198080 0.065045
339 3.771947 4.906472 0.603070 -0.403990 -0.510590 0.759006
340 1.117561 4.575192 1.849154 0.921901 -0.309507 0.233032
341 2.227250 2.601649 2.907586 0.408263 0.759262 -0.506797
342 4.893804 3.846407 2.578942 -0.922381 0.233256 -0.307903
343 0.893307 3.190836 1.543431 0.829328 0.072370 -0.554056
344 2.294902 4.999112 0.110269 -0.061004 -0.978924 0.194899
345 7.398811 7.773034 3.092180 -0.760591 -0.406148 0.506504
346 2.152810 1.109041 -0.578020 -0.236122 0.921746 0.307620
347 1.092791 2.227683 1.397628 0.508505 0.403779 -0.760516
348 1.423966 4.884790 0.151414 0.308759 -0.921397 -0.235999
349 2.455211 0.891345 0.809350 0.550962 0.830930 -0.077438
350 7.889895 6.295057 2.999422 -0.201825 -0.060401 0.977557
351 4.809363 1.546952 3.108777 -0.076089 -0.550010 -0.831685
352 3.002734 0.110763 1.705173 0.977738 0.200738 0.061095
353 4.228591 7.094316 0.604317 0.408684 0.507967 0.758253
354 6.892917 -0.578638 1.846715 -0.922233 0.309927 0.231153
355 5.772642 1.398502 2.907873 -0.405507 -0.757812 -0.511161
356 3.116333 0.151117 2.575741 0.922885 -0.230713 -0.308311
357 7.113592 0.809788 1.547874 -0.828608 -0.077022 -0.554505
358 5.704681 6.996254 0.109466 0.065702 0.977596 0.199975
359 0.605452 4.229288 3.094901 0.758527 0.405062 0.510452
360 1.095591 5.770126 2.606680 0.507816 -0.405592 0.760012
361 6.908459 1.773784 1.400183 -0.508047 -0.408451 -0.758325
362 6.578330 -0.892479 0.153367 -0.306747 0.923202 -0.231526
363 5.545495 3.109667 0.809395 -0.554531 -0.829040 -0.072036
364 4.455813 1.190910 -1.104255 0.550907 0.076742 0.831031
365 4.909980 4.598094 3.774537 -0.509374 0.758197 -0.407032
366 4.577164 5.847856 1.111731 -0.305539 0.231656 0.923570
367 2.607227 6.903849 2.230267 0.758861 -0.508986 0.406281
368 3.847790 6.577157 4.888144 0.232312 -0.312425 -0.921098
369 3.190743 5.543069 0.894192 0.077840 -0.555124 0.828118
370 5.007449 4.108457 2.292081 -0.979113 0.194871 -0.057995
371 0.896711 4.809028 2.456592 0.828841 -0.076708 0.554200
372 2.291804 2.994826 3.891214 -0.056845 0.979515 -0.193180
373 6.457856 3.104568 -0.808902 0.553414 -0.829295 0.077478
374 3.547751 5.190151 5.113191 -0.553727 0.073314 -0.829465
375 4.809356 6.453457 0.891853 -0.072822 0.552131 0.830571
376 3.003623 7.889482 2.291574 0.979342 -0.193216 -0.059647
377 7.110816 -0.809601 2.451583 -0.831207 0.077578 0.550524
378 5.708237 0.999309 3.890000 0.060291 -0.978180 -0.198817
379 1.549403 0.887814 -0.809838 -0.554848 0.828476 0.075973
380 4.453999 6.809347 5.106996 0.552191 -0.079831 -0.829887
381 2.149927 1.679894 1.827412 0.593877 0.586470 -0.550784
382 1.829312 1.791552 1.622418 0.543600 0.605236 -0.581540
383 1.679753 2.172726 1.850122 0.586228 0.549607 -0.595204
384 1.791664 2.378004 2.170379 0.606441 0.579879 -0.544031
385 2.172489 2.149783 2.320412 0.551082 0.594944 -0.585107
386 2.377866 1.829570 2.208471 0.580454 0.545193 -0.604845
387 4.170453 3.622179 -0.208443 -0.545074 -0.579718 0.605658
388 4.320366 3.850334 0.172388 -0.585771 -0.594030 0.551363
389 4.208653 4.170776 0.377463 -0.604626 -0.544374 0.581450
390 3.827436 4.320247 0.149775 -0.549843 -0.586720 0.594502
391 3.622370 4.208553 -0.170644 -0.580699 -0.606230 0.543391
392 7.850385 7.827614 3.679539 -0.595477 -0.550280 0.585319
393 4.951674 3.083659 2.400419 -0.810778 -0.150032 -0.565800
394 4.616636 2.760612 2.784610 -0.590454 -0.029907 -0.806517
395 4.400333 2.916455 2.951897 -0.566448 0.153825 -0.809614
396 4.785119 3.239518 2.617294 -0.807025 0.033897 -0.589544
397 1.605653 4.943097 0.917911 0.566369 -0.810713 0.148223
398 1.224062 4.610350 1.239756 0.806287 -0.590702 0.031202
399 1.056759 4.394311 1.082042 0.809770 -0.566892 -0.151347
400 1.389168 4.776414 0.760204 0.589967 -0.806692 -0.034460
401 7.082707 5.602245 3.051943 -0.153923 0.567280 0.809012
402 2.760277 1.218609 -0.614618 -0.035914 0.807236 0.589136
403 2.917003 1.052339 -0.397583 0.146623 0.811796 0.565234
404 3.239528 1.386364 -0.780383 0.028823 0.591181 0.806024
405 5.856931 2.321543 1.824092 -0.594617 -0.586867 -0.549562
406 6.172419 2.209951 1.623425 -0.544302 -0.606231 -0.579844
407 6.322251 1.828986 1.851862 -0.585377 -0.551103 -0.594660
408 6.210546 1.623627 2.172018 -0.604881 -0.580670 -0.544923
409 5.833482 1.848848 2.320531 -0.551017 -0.594310 -0.585812
410 5.641738 2.166193 2.198742 -0.581449 -0.546157 -0.603018
411 3.836802 0.361355 -0.195251 0.546120 0.581325 0.603170
412 3.681635 0.146264 0.178975 0.586634 0.594717 0.549702
413 3.793413 -0.169465 0.379816 0.606021 0.544567 0.579815
414 4.174163 7.680857 0.151477 0.551202 0.585534 0.594412
415 4.379603 -0.207401 -0.169020 0.580970 0.604827 0.544664
